Name,Type,State,County,Latitude,Longitude
Kpelikiri Primary School,PRI,Western Equatoria,Mvolo,6.84119,30.757971
Kapkoang Primary School,PRI,Jonglei,Uror (Wunror),8.1865968,32.030403
Kpanangbara Primary School,PRI,Western Equatoria,Nagero,6.37968,27.7684632
Kopuot Primary,PRI,Upper Nile,Baliet,9.291867,32.0376665
Makpandu 2 Primary School,PRI,Western Equatoria,Yambio,4.7048,28.7068
Kporokele Secondary School,SEC,Central Equatoria,Yei River,4.398147875,30.23400825
Akuor Secondary,SEC,Warrap,Twic,9.135366667,28.50899267
Keer Primary,PRI,Jonglei,Ayod,8.132405667,31.309094
Kerchoat Primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Kier Primary School,PRI,Jonglei,Akobo,7.95785,33.012981
Kier Primary School,PRI,Upper Nile,Nasir,8.785317,33.040085
Kierwan Primary School,PRI,Upper Nile,Nasir,8.827633,33.006832
Kor - Ardep Primary School,PRI,Jonglei,Pibor,6.8029632,33.1299904
Kuer Guan-Nyabil Primary School,PRI,Jonglei,Uror (Wunror),7.94255,31.900017
Akorwa Primary,PRI,Upper Nile,Manyo,10.756317,32.297268
Kuerbiey Primary School,PRI,Jonglei,Old Fangak,9.372467,30.761999
Kuerbouna Primary School,PRI,Unity,Mayom,9.223717,29.1651
Kingstone Seconday,SEC,Northern Bahr el Ghazal,Aweil East,9.232047571,27.66688586
Kuang Primary School.,PRI,Unity,Mayiandit,8.313533333,30.02688333
Khan Primay School,PRI,Jonglei,Piji,9.2296534,31.745704
KUI Primary School,PRI,Central Equatoria,Terekeka,5.52555,31.544649
Kur lueth Secondary,SEC,Warrap,Tonj South,7.491375348,28.94489365
Kapoeta South Secondary,SEC,Eastern Equatoria,Kapoeta South,4.697,33.610802
Akotdit Primary School.,PRI,Warrap,Tonj North,8.046883,28.88685
Katen Primary School,PRI,Upper Nile,Maiwut,8.68785,34.026833
Ketbek Primary School.,PRI,Upper Nile,Nasir,8.554355667,33.12656167
Keth Primary,PRI,Jonglei,Nyirol (Diror),8.48809575,31.91523725
Ketpiol Basic School,PRI,Upper Nile,Renk,11.29855,32.664799
Koat Primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Koat Primary,PRI,Unity,Koch,8.526840429,30.54233386
Koat Primary,PRI,Jonglei,Nyirol (Diror),8.1915,32.132999
Koat Primary School,PRI,Upper Nile,Nasir,8.651967,33.10955
Koat Primary School,PRI,Unity,Mayiandit,8.374583,30.076567
Kueu Lights Academy Primary,PRI,Eastern Equatoria,Kapoeta South,4.69700825,33.6108095
Akuem/Awai-Nhom Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.99374,27.4690836
Kuany Lual Thor Primary School,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Kuem Rony Primary School,PRI,Jonglei,Old Fangak,9.35325,30.718733
Kuor Tong Primary School,PRI,Jonglei,Akobo,9.291333,29.786617
Kuit Primary School,PRI,Unity,Koch,8.541683,30.980917
Kuomkou Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.0534,27.761499
Kuach Nyanga Primary School,PRI,Upper Nile,Nasir,8.6344335,33.235075
Kavachoch Primary School,PRI,Jonglei,Pibor,6.80192475,33.13068775
Kew Primary,PRI,Jonglei,Nyirol (Diror),8.1915,32.132999
Okaw Primary,PRI,Jonglei,Akobo,7.809778571,33.01718857
Okwer Primary School,PRI,Jonglei,Akobo,7.743083,33.266918
Kwajok Secondary school,SEC,Warrap,Gogrial West,7.755077667,28.191147
Koro-Kago Communiy School,PRI,Western Equatoria,Mundri East,5.6656,30.657101
Kuel Yesio Primary,PRI,Central Equatoria,Terekeka,5.309383,31.751699
Konyrot Yikong Primary,PRI,Warrap,Tonj South,7.212461167,28.65363917
Kenway Primary School,PRI,Upper Nile,Maban,9.931767,33.693184
Nyayin Primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Kalusi Primary School,PRI,Western Equatoria,Maridi,5.3099832,29.598337
Nyelcier Primary,PRI,Unity,Guit,9.1285335,30.03817635
Laadow Primary School,PRI,Jonglei,Uror (Wunror),8.059691722,31.98400461
Luang-Wien,PRI,Upper Nile,Nasir,8.76864175,33.08151725
Lam Primary School,PRI,Western Equatoria,Mvolo,6.84122,30.757999
Belawich Primary School,PRI,Jonglei,Piji,9.1246,31.746834
Labang Primary School,PRI,Unity,Ruweng,9.8475,30.184299
Libya Basic School (Morning),PRI,Central Equatoria,Juba,4.8535,31.5569
Longiro Basic Primary School,PRI,Eastern Equatoria,Lafon,4.768817,32.632969
Albushara Primary School,PRI,Upper Nile,Manyo,11.5366,32.469898
Liech Primary School,PRI,Unity,Rubkona,9.1666,29.767
Liech Secondary School,SEC,Unity,Koch,8.628871,29.9866585
Langic Primary School,PRI,Northern Bahr el Ghazal,Aweil West,8.7788,27.3106005
Malek Biet Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.0706,27.455999
Lemo Complex Primary School,PRI,Upper Nile,Fashoda,9.959933,32.153618
Liep Gok Primary School,PRI,Unity,Mayom,9.223717,29.1651
Alel Primary School,PRI,Upper Nile,Panyikang,9.377683,31.584316
Alenger Primary,PRI,Lakes,Rumbek North,7.215414889,29.67398689
Loguni Primary,PRI,Central Equatoria,Morobo,3.828363833,30.722275
Leah,PRI,Unity,Koch,8.576233,29.923
Leah Primary School,PRI,Unity,Leer,8.396233667,30.14911667
Leah Primary School,PRI,Unity,Mayiandit,8.3941,30.0825
Lohucha,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Lohilawaca Primary School,PRI,Eastern Equatoria,Torit,4.4117825,32.62703325
Libya Basic Schol,PRI,Central Equatoria,Juba,4.859883,31.572283
Loang Lieth Primary School,PRI,Unity,Mayiandit,8.331,30.0433915
Wunlaac Primary,PRI,Warrap,Tonj East,7.7017398,28.9292266
LUJULO SECONDARY SCHOOL,SEC,Central Equatoria,Morobo,3.706216667,30.71054278
Alek Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.995783,27.7638
Lokuma Primary School,PRI,Eastern Equatoria,Kapoeta East,4.49973,34.08289
Lokiding,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Luakkok Primary School,PRI,Jonglei,Akobo,8.25105825,32.20035725
Lekuangole Primary School,PRI,Jonglei,Pibor,6.807117,33.127201
Luakping Primary School,PRI,Upper Nile,Nasir,8.728367,33.035217
Lukurnyang Primary School,PRI,Jonglei,Pibor,6.799683,33.131767
Lekuangole Girls P/S,PRI,Jonglei,Pibor,6.807117,33.127201
Alilang Primary School,PRI,Unity,Ruweng,4.4421,30.266729
Alali Primary School,PRI,Jonglei,Akobo,7.742817,33.266731
Leila Academic Primary,PRI,Upper Nile,Malut,10.091,32.352299
Lel Primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Lele Primary,PRI,Unity,Ruweng,9.225017,30.1667
Lelo Primary,PRI,Upper Nile,Malakal,9.547433,31.63665
Liliir Primary School,PRI,Jonglei,Bor,6.59655,31.527884
Lolnyang Primary Aschool,PRI,Upper Nile,Maiwut,8.6017375,33.9518585
Lualeyak Primary School,PRI,Upper Nile,Nasir,8.6575615,33.11169173
Luel Primary School,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Lul I Primary School,PRI,Upper Nile,Fashoda,9.728433,31.858982
Illyangari,PRI,Central Equatoria,Juba,4.8367,31.6092
Alam Primary School,PRI,Jonglei,Piji,9.23515,31.158899
Lomorwo Primary School,PRI,Eastern Equatoria,Torit,4.559886167,32.5946115
Langbar A Primary,PRI,Jonglei,Bor,6.4996,31.049
Lange Primary,PRI,Jonglei,Akobo,7.723,30.335318
Langkey primary,PRI,Upper Nile,Maiwut,8.6017375,33.9518585
Linylok Primary,PRI,Upper Nile,Nasir,8.949667,32.929516
Loang Primary,PRI,Unity,Koch,8.816333,29.778633
Longchok Secondary,SEC,Upper Nile,Longchok,9.03295,33.490932
Longelet Primary School,PRI,Eastern Equatoria,Torit,4.5599,32.594601
Alooch Primary School,PRI,Unity,Ruweng,9.436021,30.2334125
Liorli Primary School,PRI,Unity,Ruweng,9.9213,30.1446
Losok Primary School,PRI,Eastern Equatoria,Torit,4.41179,32.627041
Aliap Primary School,PRI,Unity,Ruweng,9.436,30.2334
Lul 2 Primary School,PRI,Upper Nile,Fashoda,9.728433,31.858982
Loputu Primary,PRI,Central Equatoria,Terekeka,5.5286875,31.3140875
Aloor Primary School,PRI,Lakes,Rumbek North,7.710683,29.715851
Lierbany Primary School,PRI,Jonglei,Uror (Wunror),8.059691722,31.98400461
Alsalam primary,PRI,Upper Nile,Malakal,9.519844667,31.64543267
Losou Primary School,PRI,Eastern Equatoria,Lafon,4.789627833,32.6584415
Alshaid Abdusalam Basic School.,PRI,Upper Nile,Manyo,11.5366,32.470001
Alsalam Girls Basic Primary,PRI,Upper Nile,Renk,11.7343,32.826599
Long - Ajak Primary School,PRI,Northern Bahr el Ghazal,Aweil North,9.136,27.258301
Limuro Secondary School,SEC,Central Equatoria,Lainya,4.3365,31.122999
Lun Primary School,PRI,Central Equatoria,Yei River,3.964867,30.81525
Let Primary School,PRI,Jonglei,Old Fangak,8.938322333,30.73224967
Loathjuat Primary School,PRI,Unity,Mayom,9.088242429,29.14095971
LatJor Primary,PRI,Upper Nile,Nasir,8.6122,33.058449
Lueth Primary School,PRI,Upper Nile,Nasir,8.581533,33.189835
Little Angle Primary,PRI,Jonglei,Bor,6.4996,31.049
Lutjop Primary,PRI,Unity,Guit,9.185683,30.065083
Liteok Primary School,PRI,Unity,Mayom,9.223717,29.1651
Luigi Adwok Secondary,SEC,Upper Nile,Malakal,9.527407727,31.65685009
Alueel Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.719883,27.823217
Alung-kuoc,PRI,Western Bahr el Ghazal,Jur River,8.0072,27.7342
Lual Ruum Primary,PRI,Upper Nile,Malut,10.2708,32.460899
Lainya vocational primary,PRI,Central Equatoria,Lainya,4.361821769,30.92252185
Lwakat Basic School,PRI,Upper Nile,Malakal,9.519844667,31.64543267
Lwala Primary School,PRI,Eastern Equatoria,Lafon,4.7949,32.464401
Loryier Primary School,PRI,Upper Nile,Akoka,9.79750425,32.134388
Lony Primary School,PRI,Upper Nile,Baliet,9.101583,32.374817
Loyola Secondary School,SEC,Western Bahr el Ghazal,Wau,7.950166207,28.06916507
Elizalyke Primary School,PRI,Upper Nile,Renk,11.73422268,32.82643359
Nyileaj Primary,PRI,Upper Nile,Manyo,11.37921,32.484982
Lizira Primary School,PRI,Central Equatoria,Yei River,4.09815,30.686016
Long - Ajak Primary School,PRI,Northern Bahr el Ghazal,Aweil North,9.13580585,27.25816525
Amannyang Primary School,PRI,Jonglei,Piji,9.208017,31.126301
Machar Tuop Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.1705665,27.3823455
Mareng Mixed Primary School,PRI,Jonglei,Bor,6.1927,31.7635
Mabil Ayel Primary,PRI,Northern Bahr el Ghazal,Aweil East,9.2908534,27.692356
Malual-Kodi Primary School,PRI,Lakes,Rumbek Centre,6.807861,29.6728335
Mabil Primary School,PRI,Unity,Panyinjiar,7.520425,30.3524665
Mabek Primary School,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Mabil Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.0063,28.659901
Mabok-Akot Basic School,PRI,Northern Bahr el Ghazal,Aweil Centre,8.587017,26.895399
Mabor Ngap (One),PRI,Lakes,Rumbek East,6.7245,29.755899
Mabor Primary,PRI,Upper Nile,Longchok,8.92645,33.752167
Mabor Primary School,PRI,Upper Nile,Nasir,8.6344335,33.235075
Maborjila Primary School,PRI,Lakes,Awerial,6.1124,31.21310533
Machakose Primary,PRI,Unity,Rubkona,9.258683,29.796516
Machakos Primary School,PRI,Western Bahr el Ghazal,Wau,7.950166207,28.06916507
Maiwut Complex Secondary,SEC,Upper Nile,Maiwut,8.603967,33.921066
Mayom Dohok Community School,PRI,Northern Bahr el Ghazal,Aweil East,9.195367,26.943268
Malual Acot Primary School,PRI,Warrap,Twic,9.186167,28.392933
Millenium College Yei,SEC,Central Equatoria,Yei River,4.517129816,30.60963066
Madgo Primary School,PRI,Unity,Ruweng,9.63255,30.26675
Madhol Primary,PRI,Western Bahr el Ghazal,Jur River,7.834,28.047501
Mading Primary School,PRI,Upper Nile,Nasir,8.534317,33.119183
Madol Primary,PRI,Unity,Mayiandit,8.130067,30.016899
Malakal East Primary School,PRI,Upper Nile,Malakal,9.523083,31.631166
Mayung primary,PRI,Central Equatoria,Terekeka,5.309383,31.751699
Malakal West Primary School,PRI,Upper Nile,Malakal,9.547433,31.63665
Ameth Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.006413727,28.66000464
Martyrs Primary School,PRI,Unity,Ruweng,9.9172,29.981001
Mabior Pagong Primary School,PRI,Warrap,Gogrial West,8.529933,28.102533
Mariik Primary School,PRI,Warrap,Tonj East,7.874,29.01465
Manyajak Primary,PRI,Jonglei,Old Fangak,9.3455105,30.762006
Malou Ajal Primary School.,PRI,Northern Bahr el Ghazal,Aweil North,9.1804,26.944
Maridi High Secondary School,PRI,Western Equatoria,Maridi,6.73625,28.195
Malual-Akon Primary School,PRI,Lakes,Rumbek Centre,6.807861,29.6728335
Maridi High Secondary School,PRI,Western Equatoria,Mundri West,5.5167032,30.3707632
MINA Primary School,PRI,Central Equatoria,Terekeka,5.820216714,30.91641214
Magaal Primary School,PRI,Jonglei,Bor,6.383617,31.563368
Magbiri Primary School,PRI,Western Equatoria,Tambura,5.596467,27.4786
Man gany Primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Matong Primary,PRI,Northern Bahr el Ghazal,Aweil East,9.2908534,27.692356
Murwan Basic School,PRI,Jonglei,Pibor,6.80192475,33.13068775
Mayuo Primary,PRI,Western Bahr el Ghazal,Jur River,7.2989,28.386499
Mahad Basic,PRI,Central Equatoria,Juba,4.831533,31.6106
Marol Ajuong Primary School.,PRI,Northern Bahr el Ghazal,Aweil East,8.9077,27.751699
Mercy Primary,PRI,Eastern Equatoria,Torit,4.4063,32.5756
Manhiany Primary School,PRI,Lakes,Yirol East,6.737133,30.630951
Majok Biar Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.103233,27.420816
Makuei-Abuoc Primary School,PRI,Warrap,Twic,9.165767,28.202868
Mider Primary School,PRI,Warrap,Tonj East,7.848825,29.077329
Mayom Primary School,PRI,Lakes,Awerial,6.05065,31.286182
Mokabiik Primary School.,PRI,Northern Bahr el Ghazal,Aweil East,9.070603667,27.45598689
Marial Ding Primary,PRI,Northern Bahr el Ghazal,Aweil East,9.040316667,27.6637245
MOGEI staff placeholder school,PRI,Central Equatoria,Juba,4.98589713,31.67994678
Majak Primary School,PRI,Upper Nile,Akoka,9.79750425,32.134388
Majak Primary School,PRI,Upper Nile,Renk,11.425833,32.713165
Majiok Primary School,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Majok Amuol Primary School,PRI,Warrap,Twic,9.124935471,28.40741571
Majok Lob Primary School.,PRI,Northern Bahr el Ghazal,Aweil North,9.180385,26.94400482
Makak Primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Maker Primary School,PRI,Upper Nile,Nasir,8.696967,33.395134
Maker Auei Primary School.,PRI,Northern Bahr el Ghazal,Aweil East,9.035067,27.432283
Maker-Aramthai Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.1705665,27.3823455
Makpaturu Primary School,PRI,Western Equatoria,Yambio,4.720917,28.386749
Makuac Primary School,PRI,Lakes,Rumbek North,7.53238,29.690229
Makuac-Abeb Primary School,PRI,Lakes,Rumbek Centre,6.84065,29.515249
Malakia Boys Basic School,PRI,Upper Nile,Malakal,9.54375,31.654066
Malakia primary,PRI,Central Equatoria,Lainya,4.3811,31.047083
Malaya Primary School,PRI,Eastern Equatoria,Torit,4.4061,32.575401
Malek Primary School,PRI,Upper Nile,Nasir,8.827633,33.006832
Malakia girls Basic school,PRI,Upper Nile,Malakal,9.544517,31.654066
Mading Luit Primary,PRI,Warrap,Twic,9.111267,28.151583
Malith Alek Yai Basic School,PRI,Northern Bahr el Ghazal,Aweil East,9.438933,27.714783
Mamer Primary School,PRI,Lakes,Rumbek Centre,6.1323,29.0422
Malakal Commercial Secondary School,SEC,Upper Nile,Malakal,9.527407727,31.65685009
Melut Mix Secondary school,SEC,Upper Nile,Malut,10.4442,32.200382
Mama Jejuku Basic School,PRI,Western Bahr el Ghazal,Wau,7.720454,27.98908775
Moumkuan Primary School,PRI,Unity,Guit,8.902567,30.030233
Makuer Deng Mawier,PRI,Northern Bahr el Ghazal,Aweil East,9.2072083,27.7017518
Makuach Mixed Primary School,PRI,Jonglei,Bor,6.260867,31.730867
Manajang Primary School,PRI,Jonglei,Old Fangak,9.332383,30.709383
Manbai Primary School,PRI,Jonglei,Piji,9.149133,31.750467
Manchom primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Mandeeng Primary School,PRI,Warrap,Gogrial West,8.2967,28.967051
Mandeng Primary School,PRI,Upper Nile,Nasir,8.52995,33.120483
Manga Primary School,PRI,Unity,Guit,9.1285335,30.03817635
Mangar Primary,PRI,Unity,Mayom,9.088242429,29.14095971
Merkolong Primary School,PRI,Central Equatoria,Juba,5.0184,31.7244
Matong Secondary,SEC,Northern Bahr el Ghazal,Aweil East,9.053334667,27.76141083
Nying Primary School,PRI,Unity,Guit,9.10796,30.03743
Mangok Primary School,PRI,Upper Nile,Longchok,9.29375,33.202599
Malou Primary School.,PRI,Jonglei,Duk,7.66343,31.489723
Maper Ping Dong Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.193517,27.47925
Maper Primary School,PRI,Lakes,Rumbek North,7.6971,29.716932
Maper Secondary,SEC,Northern Bahr el Ghazal,Aweil West,8.6402566,27.2525764
Maper South(Mathiang B) Primary,PRI,Northern Bahr el Ghazal,Aweil Town,8.759575,27.472224
Maper-Atok Primary School,PRI,Warrap,Tonj North,8.11195,28.62774175
Mangar Piol Primary School,PRI,Northern Bahr el Ghazal,Aweil North,9.171833,26.838484
Mangual Primary School,PRI,Unity,Rubkona,9.2543835,29.7981085
Manuyment Primary School,PRI,Jonglei,Pibor,6.80192475,33.13068775
Malual Tuk Primary School,PRI,Lakes,Awerial,6.5190366,30.9980864
Malkuer Primary School,PRI,Unity,Mayiandit,8.162983,29.943483
Malou B Primary School,PRI,Jonglei,Bor,6.288342857,31.69537614
Mareng Primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Mareng Primary,PRI,Jonglei,Duk,7.669617,31.294683
Mareng Primary School,PRI,Jonglei,Piji,9.278617,31.73085
Marial Lou Girls,PRI,Warrap,Tonj North,7.9582934,28.3911568
Mareng Teng Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.232,27.666901
Marial Primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Marial Primary School,PRI,Lakes,Awerial,6.333233,31.179567
Marial Primary School,PRI,Unity,Koch,8.79825,29.704384
Musa Manyok Primary School,PRI,Jonglei,Bor,6.4998,31.0492
Manyang School,PRI,Western Bahr el Ghazal,Jur River,8.046683,28.203251
Malual Bur Primary Shool,PRI,Jonglei,Bor,6.069133,31.794367
Manirang Primary School,PRI,Jonglei,Pibor,6.80192475,33.13068775
Mabil Tokyep Primary,PRI,Northern Bahr el Ghazal,Aweil East,8.006413727,28.66000464
Mankai Primary School,PRI,Unity,Rubkona,9.262517,29.785
Maringindo Primary School,PRI,Western Equatoria,Maridi,5.0663,29.773968
mary two Primary,PRI,Upper Nile,Nasir,8.6575615,33.11169173
Mathiang Dut Akot Community School,PRI,Northern Bahr el Ghazal,Aweil East,9.08085,27.81885
Mathiang Primary School,PRI,Jonglei,Bor,6.501583,31.558666
Mathiang Primary School,PRI,Northern Bahr el Ghazal,Aweil Town,8.7696,27.3988
Mathiang Basic school,PRI,Upper Nile,Longchok,9.023767,33.505219
Maiwut two Primary,PRI,Upper Nile,Maiwut,8.68785,34.026833
MOROB PUBLIC Primary School,PRI,Central Equatoria,Morobo,3.6858,30.812201
Mantieu Primary School,PRI,Lakes,Rumbek North,7.53239,29.690241
Majok-Palueel Basic School,PRI,Northern Bahr el Ghazal,Aweil East,6.5234,29.570749
Martyrs Junior Primary,PRI,Jonglei,Bor,6.499701435,31.04911048
MUNDARI BURA Primary School,PRI,Central Equatoria,Terekeka,5.59558,31.347269
Mangar Amol Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.0065,28.660101
Muony Primary School,PRI,Northern Bahr el Ghazal,Aweil North,9.11149275,26.69668969
Maridi High Secondary School,PRI,Western Equatoria,Maridi,4.993398333,29.41142376
Mannam Basic,PRI,Upper Nile,Manyo,11.0119684,32.5199819
Majak Deng Aguer Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.0404,27.663799
Meer Primary School,PRI,Warrap,Tonj East,7.848825,29.077329
Manpit Primary School,PRI,Jonglei,Uror (Wunror),8.024033333,32.009578
Miiralek Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.99374,27.4690836
Mawier Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.6409,28.176901
Mayom Wac Geng Primary,PRI,Northern Bahr el Ghazal,Aweil East,9.052,27.374001
Malual Chum Primary School.,PRI,Warrap,Tonj South,7.491375348,28.94489365
Malow Primary School,PRI,Upper Nile,Longchok,8.934,33.571949
Marwo Primary,PRI,Jonglei,Pibor,6.8029632,33.1299904
Manwalbar Primary School,PRI,Unity,Rubkona,9.195026667,29.763647
Machartiit Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.070603667,27.45598689
Morota primary,PRI,Central Equatoria,Lainya,4.3619,30.9226
Mer Primary School,PRI,Jonglei,Akobo,7.732217,33.022316000000004
Panlou Primary School,PRI,Unity,Ruweng,9.917277833,29.98103933
Majak Primary School,PRI,Unity,Panyinjiar,7.679952286,30.25305214
Mayenramthiong,PRI,Warrap,Tonj East,7.806233,28.970617
Marol Ayual Primary,PRI,Northern Bahr el Ghazal,Aweil East,8.006413727,28.66000464
Mayiandit Secondary,SEC,Unity,Mayiandit,8.3591,30.023701
Malakal Boys Secondary School,SEC,Upper Nile,Malakal,9.51395825,31.659659
Mayom Achuil Primary,PRI,Northern Bahr el Ghazal,Aweil South,8.598083,27.7742
Menime Primary School.,PRI,Jonglei,Ayod,8.1773804,31.35943567
Muni B Primary School,PRI,Central Equatoria,Terekeka,5.6513,31.337545
Malual Primary,PRI,Warrap,Tonj East,7.82403325,29.26314175
Mangar Amol Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.051937625,27.37396888
Mayom-Akot Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.9428,27.371317
Malual primary,PRI,Upper Nile,Longchok,8.913,33.562035
Malou Primary,PRI,Warrap,Tonj East,7.8203068,29.409353
Ananatak Primary School,PRI,Warrap,Tonj East,7.732267,29.0261
Nachukut Basic School,PRI,Eastern Equatoria,Kapoeta South,4.695067,33.676998
Nguany Primary School.,PRI,Jonglei,Uror (Wunror),8.12455,32.044048
Nyilwak 1 Basic School,PRI,Upper Nile,Panyikang,9.37807,31.53764
Nagbaka Community Girls School,PRI,Western Equatoria,Yambio,4.704790889,28.70675544
